UNII,ndc,product_name,INGREDIENT_NAME_x,INGREDIENT_NAME_y,ROUTE,DOSAGE_FORM,CAS_NUMBER,POTENCY_AMOUNT,POTENCY_UNIT,MAXIMUM_DAILY_EXPOSURE,MAXIMUM_DAILY_EXPOSURE_UNIT,RECORD_UPDATED
OP1R32D61U,63187-833,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",MICROCRYSTALLINE CELLULOSE,MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,63187-925,LEVOFLOXACIN 250 mg ORAL TABLET,TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,63187-925,LEVOFLOXACIN 250 mg ORAL TABLET,FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
3NXW29V3WO,63187-925,LEVOFLOXACIN 250 mg ORAL TABLET,"HYPROMELLOSE, UNSPECIFIED",HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
70097M6I30,63187-925,LEVOFLOXACIN 250 mg ORAL TABLET,MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
FZ989GH94E,63187-925,LEVOFLOXACIN 250 mg ORAL TABLET,"POVIDONE, UNSPECIFIED",POVIDONE,ORAL,TABLET,9003398.0,,,216.0,mg,
M28OL1HH48,63187-925,LEVOFLOXACIN 250 mg ORAL TABLET,CROSCARMELLOSE SODIUM,CROSCARMELLOSE SODIUM,ORAL,TABLET,74811657.0,,,736.0,mg,
O8232NY3SJ,63187-925,LEVOFLOXACIN 250 mg ORAL TABLET,"STARCH, CORN","STARCH 1500, PREGELATINIZED",ORAL,TABLET,,,,1116.0,mg,
OP1R32D61U,63187-925,LEVOFLOXACIN 250 mg ORAL TABLET,MICROCRYSTALLINE CELLULOSE,MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
55X04QC32I,63323-355,LEVOFLOXACIN 5 mg in 1 mL INTRAVENOUS INJECTION [Levofloxacin],SODIUM HYDROXIDE,SODIUM HYDROXIDE,ORAL,TABLET,1310732.0,,,10.0,mg,
QTT17582CB,63323-355,LEVOFLOXACIN 5 mg in 1 mL INTRAVENOUS INJECTION [Levofloxacin],HYDROCHLORIC ACID,HYDROCHLORIC ACID,ORAL,TABLET,7647010.0,2.32,mg,,,
0WZ8WG20P6,64205-537,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",HYPROMELLOSE 2910 (6 MPA.S),HYPROMELLOSE 2910 (6 MPA.S),ORAL,TABLET,9004653.0,,,880.0,mg,
15FIX9V2JP,64205-537,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,64205-537,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
6OZP39ZG8H,64205-537,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,64205-537,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
B697894SGQ,64205-537,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POLYETHYLENE GLYCOL 400,POLYETHYLENE GLYCOL 400,ORAL,TABLET,25322683.0,,,193.0,mg,
EX438O2MRT,64205-537,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE YELLOW,FERRIC OXIDE YELLOW,ORAL,TABLET,51274001.0,,,24.0,mg,
M28OL1HH48,64205-537,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",CROSCARMELLOSE SODIUM,CROSCARMELLOSE SODIUM,ORAL,TABLET,74811657.0,,,736.0,mg,
OP1R32D61U,64205-537,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
R75537T0T4,64205-537,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",HYPROMELLOSE 2910 (5 MPA.S),HYPROMELLOSE 2910 (5 MPA.S),ORAL,TABLET,9004653.0,,,1200.0,mg,
15FIX9V2JP,64679-544,LEVOFLOXACIN 250 mg ORAL TABLET,TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,64679-544,LEVOFLOXACIN 250 mg ORAL TABLET,FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
3NXW29V3WO,64679-544,LEVOFLOXACIN 250 mg ORAL TABLET,HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6DC9Q167V3,64679-544,LEVOFLOXACIN 250 mg ORAL TABLET,PROPYLENE GLYCOL,PROPYLENE GLYCOL,ORAL,TABLET,57556.0,,,64.0,mg,
6OZP39ZG8H,64679-544,LEVOFLOXACIN 250 mg ORAL TABLET,POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,64679-544,LEVOFLOXACIN 250 mg ORAL TABLET,MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
B697894SGQ,64679-544,LEVOFLOXACIN 250 mg ORAL TABLET,POLYETHYLENE GLYCOL 400,POLYETHYLENE GLYCOL 400,ORAL,TABLET,25322683.0,,,193.0,mg,
ETJ7Z6XBU4,64679-544,LEVOFLOXACIN 250 mg ORAL TABLET,SILICON DIOXIDE,SILICON DIOXIDE,ORAL,TABLET,7631869.0,,,336.0,mg,
FZ989GH94E,64679-544,LEVOFLOXACIN 250 mg ORAL TABLET,POVIDONE,POVIDONE,ORAL,TABLET,9003398.0,,,216.0,mg,
OP1R32D61U,64679-544,LEVOFLOXACIN 250 mg ORAL TABLET,"CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,64679-545,LEVOFLOXACIN 500 mg ORAL TABLET,TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,64679-545,LEVOFLOXACIN 500 mg ORAL TABLET,FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
3NXW29V3WO,64679-545,LEVOFLOXACIN 500 mg ORAL TABLET,HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6DC9Q167V3,64679-545,LEVOFLOXACIN 500 mg ORAL TABLET,PROPYLENE GLYCOL,PROPYLENE GLYCOL,ORAL,TABLET,57556.0,,,64.0,mg,
6OZP39ZG8H,64679-545,LEVOFLOXACIN 500 mg ORAL TABLET,POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,64679-545,LEVOFLOXACIN 500 mg ORAL TABLET,MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
B697894SGQ,64679-545,LEVOFLOXACIN 500 mg ORAL TABLET,POLYETHYLENE GLYCOL 400,POLYETHYLENE GLYCOL 400,ORAL,TABLET,25322683.0,,,193.0,mg,
ETJ7Z6XBU4,64679-545,LEVOFLOXACIN 500 mg ORAL TABLET,SILICON DIOXIDE,SILICON DIOXIDE,ORAL,TABLET,7631869.0,,,336.0,mg,
EX438O2MRT,64679-545,LEVOFLOXACIN 500 mg ORAL TABLET,FERRIC OXIDE YELLOW,FERRIC OXIDE YELLOW,ORAL,TABLET,51274001.0,,,24.0,mg,
FZ989GH94E,64679-545,LEVOFLOXACIN 500 mg ORAL TABLET,POVIDONE,POVIDONE,ORAL,TABLET,9003398.0,,,216.0,mg,
OP1R32D61U,64679-545,LEVOFLOXACIN 500 mg ORAL TABLET,"CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,64679-547,LEVOFLOXACIN 750 mg ORAL TABLET,TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
3NXW29V3WO,64679-547,LEVOFLOXACIN 750 mg ORAL TABLET,HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6DC9Q167V3,64679-547,LEVOFLOXACIN 750 mg ORAL TABLET,PROPYLENE GLYCOL,PROPYLENE GLYCOL,ORAL,TABLET,57556.0,,,64.0,mg,
6OZP39ZG8H,64679-547,LEVOFLOXACIN 750 mg ORAL TABLET,POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,64679-547,LEVOFLOXACIN 750 mg ORAL TABLET,MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
B697894SGQ,64679-547,LEVOFLOXACIN 750 mg ORAL TABLET,POLYETHYLENE GLYCOL 400,POLYETHYLENE GLYCOL 400,ORAL,TABLET,25322683.0,,,193.0,mg,
ETJ7Z6XBU4,64679-547,LEVOFLOXACIN 750 mg ORAL TABLET,SILICON DIOXIDE,SILICON DIOXIDE,ORAL,TABLET,7631869.0,,,336.0,mg,
FZ989GH94E,64679-547,LEVOFLOXACIN 750 mg ORAL TABLET,POVIDONE,POVIDONE,ORAL,TABLET,9003398.0,,,216.0,mg,
OP1R32D61U,64679-547,LEVOFLOXACIN 750 mg ORAL TABLET,"CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,65841-691,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
30IQX730WE,65841-691,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",POLYETHYLENE GLYCOL 6000,POLYETHYLENE GLYCOL 6000,ORAL,TABLET,25322683.0,,,750.0,mg,
3NXW29V3WO,65841-691,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
70097M6I30,65841-691,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
7SEV7J4R1U,65841-691,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",TALC,TALC,ORAL,TABLET,14807966.0,1000.0,mg,,,
OP1R32D61U,65841-691,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,65841-692,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
30IQX730WE,65841-692,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POLYETHYLENE GLYCOL 6000,POLYETHYLENE GLYCOL 6000,ORAL,TABLET,25322683.0,,,750.0,mg,
3NXW29V3WO,65841-692,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
70097M6I30,65841-692,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
7SEV7J4R1U,65841-692,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",TALC,TALC,ORAL,TABLET,14807966.0,1000.0,mg,,,
OP1R32D61U,65841-692,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,65841-693,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
30IQX730WE,65841-693,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",POLYETHYLENE GLYCOL 6000,POLYETHYLENE GLYCOL 6000,ORAL,TABLET,25322683.0,,,750.0,mg,
3NXW29V3WO,65841-693,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
70097M6I30,65841-693,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
7SEV7J4R1U,65841-693,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",TALC,TALC,ORAL,TABLET,14807966.0,1000.0,mg,,,
OP1R32D61U,65841-693,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
0WZ8WG20P6,65862-536,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",HYPROMELLOSE 2910 (6 MPA.S),HYPROMELLOSE 2910 (6 MPA.S),ORAL,TABLET,9004653.0,,,880.0,mg,
15FIX9V2JP,65862-536,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,65862-536,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
6OZP39ZG8H,65862-536,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,65862-536,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
B697894SGQ,65862-536,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",POLYETHYLENE GLYCOL 400,POLYETHYLENE GLYCOL 400,ORAL,TABLET,25322683.0,,,193.0,mg,
M28OL1HH48,65862-536,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",CROSCARMELLOSE SODIUM,CROSCARMELLOSE SODIUM,ORAL,TABLET,74811657.0,,,736.0,mg,
OP1R32D61U,65862-536,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
OP1R32D61U,65862-536,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",MICROCRYSTALLINE CELLULOSE,MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
R75537T0T4,65862-536,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",HYPROMELLOSE 2910 (5 MPA.S),HYPROMELLOSE 2910 (5 MPA.S),ORAL,TABLET,9004653.0,,,1200.0,mg,
0WZ8WG20P6,65862-537,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",HYPROMELLOSE 2910 (6 MPA.S),HYPROMELLOSE 2910 (6 MPA.S),ORAL,TABLET,9004653.0,,,880.0,mg,
15FIX9V2JP,65862-537,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,65862-537,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
6OZP39ZG8H,65862-537,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,65862-537,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
B697894SGQ,65862-537,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POLYETHYLENE GLYCOL 400,POLYETHYLENE GLYCOL 400,ORAL,TABLET,25322683.0,,,193.0,mg,
EX438O2MRT,65862-537,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE YELLOW,FERRIC OXIDE YELLOW,ORAL,TABLET,51274001.0,,,24.0,mg,
M28OL1HH48,65862-537,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",CROSCARMELLOSE SODIUM,CROSCARMELLOSE SODIUM,ORAL,TABLET,74811657.0,,,736.0,mg,
OP1R32D61U,65862-537,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
OP1R32D61U,65862-537,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MICROCRYSTALLINE CELLULOSE,MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
R75537T0T4,65862-537,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",HYPROMELLOSE 2910 (5 MPA.S),HYPROMELLOSE 2910 (5 MPA.S),ORAL,TABLET,9004653.0,,,1200.0,mg,
0WZ8WG20P6,65862-538,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",HYPROMELLOSE 2910 (6 MPA.S),HYPROMELLOSE 2910 (6 MPA.S),ORAL,TABLET,9004653.0,,,880.0,mg,
15FIX9V2JP,65862-538,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
6OZP39ZG8H,65862-538,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,65862-538,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
B697894SGQ,65862-538,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",POLYETHYLENE GLYCOL 400,POLYETHYLENE GLYCOL 400,ORAL,TABLET,25322683.0,,,193.0,mg,
M28OL1HH48,65862-538,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",CROSCARMELLOSE SODIUM,CROSCARMELLOSE SODIUM,ORAL,TABLET,74811657.0,,,736.0,mg,
OP1R32D61U,65862-538,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
OP1R32D61U,65862-538,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",MICROCRYSTALLINE CELLULOSE,MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
R75537T0T4,65862-538,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",HYPROMELLOSE 2910 (5 MPA.S),HYPROMELLOSE 2910 (5 MPA.S),ORAL,TABLET,9004653.0,,,1200.0,mg,
15FIX9V2JP,67296-0372,"levofloxacin 500 mg ORAL TABLET, FILM COATED [LEVAQUIN]",titanium dioxide,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,67296-0372,"levofloxacin 500 mg ORAL TABLET, FILM COATED [LEVAQUIN]",ferric oxide red,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
3NXW29V3WO,67296-0372,"levofloxacin 500 mg ORAL TABLET, FILM COATED [LEVAQUIN]",hypromelloses,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,67296-0372,"levofloxacin 500 mg ORAL TABLET, FILM COATED [LEVAQUIN]",polysorbate 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,67296-0372,"levofloxacin 500 mg ORAL TABLET, FILM COATED [LEVAQUIN]",magnesium stearate,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
EX438O2MRT,67296-0372,"levofloxacin 500 mg ORAL TABLET, FILM COATED [LEVAQUIN]",ferric oxide yellow,FERRIC OXIDE YELLOW,ORAL,TABLET,51274001.0,,,24.0,mg,
OP1R32D61U,67296-0372,"levofloxacin 500 mg ORAL TABLET, FILM COATED [LEVAQUIN]","cellulose, microcrystalline",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,67296-0584,"levofloxacin 750 mg ORAL TABLET, FILM COATED [LEVAQUIN]",titanium dioxide,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
3NXW29V3WO,67296-0584,"levofloxacin 750 mg ORAL TABLET, FILM COATED [LEVAQUIN]",hypromelloses,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,67296-0584,"levofloxacin 750 mg ORAL TABLET, FILM COATED [LEVAQUIN]",polysorbate 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,67296-0584,"levofloxacin 750 mg ORAL TABLET, FILM COATED [LEVAQUIN]",magnesium stearate,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
OP1R32D61U,67296-0584,"levofloxacin 750 mg ORAL TABLET, FILM COATED [LEVAQUIN]","cellulose, microcrystalline",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,67296-0586,"levofloxacin 250 mg ORAL TABLET, FILM COATED [LEVAQUIN]",titanium dioxide,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,67296-0586,"levofloxacin 250 mg ORAL TABLET, FILM COATED [LEVAQUIN]",ferric oxide red,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
3NXW29V3WO,67296-0586,"levofloxacin 250 mg ORAL TABLET, FILM COATED [LEVAQUIN]",hypromelloses,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,67296-0586,"levofloxacin 250 mg ORAL TABLET, FILM COATED [LEVAQUIN]",polysorbate 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,67296-0586,"levofloxacin 250 mg ORAL TABLET, FILM COATED [LEVAQUIN]",magnesium stearate,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
OP1R32D61U,67296-0586,"levofloxacin 250 mg ORAL TABLET, FILM COATED [LEVAQUIN]","cellulose, microcrystalline",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,67296-0743,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,67296-0743,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
3NXW29V3WO,67296-0743,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,67296-0743,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,67296-0743,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
EX438O2MRT,67296-0743,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE YELLOW,FERRIC OXIDE YELLOW,ORAL,TABLET,51274001.0,,,24.0,mg,
OP1R32D61U,67296-0743,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,67296-0744,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
36SFW2JZ0W,67296-0744,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",HYPROMELLOSE 2910 (15 MPA.S),HYPROMELLOSE 2910 (15 MPA.S),ORAL,TABLET,9004653.0,,,360.0,mg,
7SEV7J4R1U,67296-0744,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",TALC,TALC,ORAL,TABLET,14807966.0,1000.0,mg,,,
9XZ8H6N6OH,67296-0744,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED","HYDROXYPROPYL CELLULOSE, UNSPECIFIED",HYDROXYPROPYL CELLULOSE,ORAL,TABLET,9004642.0,,,128.0,mg,
B697894SGQ,67296-0744,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",POLYETHYLENE GLYCOL 400,POLYETHYLENE GLYCOL 400,ORAL,TABLET,25322683.0,,,193.0,mg,
ETJ7Z6XBU4,67296-0744,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",SILICON DIOXIDE,SILICON DIOXIDE,ORAL,TABLET,7631869.0,,,336.0,mg,
EWQ57Q8I5X,67296-0744,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",LACTOSE MONOHYDRATE,LACTOSE MONOHYDRATE,ORAL,TABLET,64044515.0,,,4384.0,mg,
EX438O2MRT,67296-0744,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",FERRIC OXIDE YELLOW,FERRIC OXIDE YELLOW,ORAL,TABLET,51274001.0,,,24.0,mg,
M28OL1HH48,67296-0744,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",CROSCARMELLOSE SODIUM,CROSCARMELLOSE SODIUM,ORAL,TABLET,74811657.0,,,736.0,mg,
R8WTH25YS2,67296-0744,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",GLYCERYL DIBEHENATE,GLYCERYL DIBEHENATE,ORAL,TABLET,99880645.0,,,148.0,mg,
RFW2ET671P,67296-0744,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",HYDROXYPROPYL CELLULOSE (TYPE H),HYDROXYPROPYL CELLULOSE (1600000 WAMW),ORAL,TABLET,9004642.0,,,230.0,mg,
