id	compound_id	pk_adm_other_routes	pk_age_group	pk_analyte_cid	pk_analyte_mw	pk_analyte_pt	pk_analyte_query	pk_analyte_smiles	pk_analyte_tissue	pk_analyte_unii	pk_application_cid	pk_application_mw	pk_application_pt	pk_application_query	pk_application_smiles	pk_application_unii	pk_auc_hours	pk_auc_other_units	pk_auc_type	pk_auc_units	pk_auc_value	pk_cmax_other_units	pk_cmax_units	pk_cmax_value	pk_dose_other_types	pk_dose_other_units	pk_dose_type	pk_dose_units	pk_dose_value	pk_exp_other_types	pk_experiment_type	pk_food_status	pk_frequency_other_period	pk_frequency_period	pk_frequency_times	pk_funbound_comment	pk_funbound_value	pk_health_status	pk_routes	pk_sex	pk_source_type	pk_source_uri	pk_species	pk_thalf_other_units	pk_thalf_units	pk_thalf_value	pk_application_comment	pk_population_comment	pk_application_combo_comment	pk_population_size	pk_annotated_form	pk_analyte_other_tissue	pkappcombo
5518	2576		ADULT	4927	284.419	PROMETHAZINE	PROMETHAZINE	CC(CN1C2=C(SC3=C1C=CC=C3)C=CC=C2)N(C)C	PLASMA	FF28EJQ494									∞	ng × h/mL	361		ng/mL	19.3			UNKNOWN	mg	50		SINGLE	FASTED						HEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/10965395/	Homo sapiens		h	18.6							false
5519	2576		ADULT	4927	284.419	PROMETHAZINE	PROMETHAZINE	CC(CN1C2=C(SC3=C1C=CC=C3)C=CC=C2)N(C)C	PLASMA	FF28EJQ494									∞	ng × h/mL	146		ng/mL	5.75			UNKNOWN	mg	25		SINGLE	FASTED						HEALTHY	Rectal	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/10965395/	Homo sapiens		h	17.7							false
5520	2576		ADULT	4927	284.419	PROMETHAZINE	PROMETHAZINE	CC(CN1C2=C(SC3=C1C=CC=C3)C=CC=C2)N(C)C	PLASMA	FF28EJQ494							24		t	ng × h/mL	146.62		ng/mL	11.28			UNKNOWN	mg	50		SINGLE	FASTED						HEALTHY	Rectal	MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/6743785/	Homo sapiens										false
5521	2576		ADULT	4927	284.419	PROMETHAZINE	PROMETHAZINE	CC(CN1C2=C(SC3=C1C=CC=C3)C=CC=C2)N(C)C	PLASMA	FF28EJQ494							24		t	ng × h/mL	180.14		ng/mL	21.84			UNKNOWN	mg	50		SINGLE	FASTED						HEALTHY	Oral	MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/6743785/	Homo sapiens										false
5522	2576		ADULT	4927	284.419	PROMETHAZINE	PROMETHAZINE	CC(CN1C2=C(SC3=C1C=CC=C3)C=CC=C2)N(C)C	PLASMA	FF28EJQ494							24		t	ng × h/mL	627.13		ng/mL	48.26			UNKNOWN	mg	50		SINGLE	FASTED						HEALTHY	Intramuscular	MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/6743785/	Homo sapiens										false
5523	2576		ADULT	4927	284.419	PROMETHAZINE	PROMETHAZINE	CC(CN1C2=C(SC3=C1C=CC=C3)C=CC=C2)N(C)C	BLOOD	FF28EJQ494									?	ng × h/mL	14466		ng/mL	10			UNKNOWN	mg	12.5		SINGLE	FASTED						HEALTHY	Intravenous	MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/6849764/	Homo sapiens		h	12.2							false
5524	2576		ADULT	4927	284.419	PROMETHAZINE	PROMETHAZINE	CC(CN1C2=C(SC3=C1C=CC=C3)C=CC=C2)N(C)C	BLOOD	FF28EJQ494									?	ng × h/mL	11511		ng/mL	13.2			UNKNOWN	mg	25		SINGLE	FASTED						HEALTHY	Oral	MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/6849764/	Homo sapiens										false
5525	2577		UNKNOWN	4940	340.482	PROPIOMAZINE	propiomazine	CCC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CC(C)N(C)C)C2=C1	PLASMA	242Z0PM79Y																						UNKNOWN				Protein binding: 81%	19	UNKNOWN		UNKNOWN	OTHER	https://go.drugbank.com/drugs/DB00777	Homo sapiens										false
5526	2577		UNKNOWN	4940	340.482	PROPIOMAZINE	propiomazine	CCC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CC(C)N(C)C)C2=C1	SERUM	242Z0PM79Y																					SINGLE	UNKNOWN						HEALTHY	Oral	UNKNOWN	EXPERIMENT	https://www.scopus.com/record/display.uri?eid=2-s2.0-0019424663&origin=inward&txGid=47771f176f85945174ddee4f8734fce1	Homo sapiens		h	8.6							false
5527	2577		UNKNOWN	4940	340.482	PROPIOMAZINE	propiomazine	CCC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CC(C)N(C)C)C2=C1	SERUM	242Z0PM79Y																	UNKNOWN	mg	20		SINGLE	UNKNOWN						HEALTHY	Intravenous	UNKNOWN	EXPERIMENT	https://www.scopus.com/record/display.uri?eid=2-s2.0-0019424663&origin=inward&txGid=47771f176f85945174ddee4f8734fce1	Homo sapiens		h	7.7							false
5528	2577		UNKNOWN	4940	340.482	PROPIOMAZINE	propiomazine	CCC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CC(C)N(C)C)C2=C1	SERUM	242Z0PM79Y																					SINGLE	UNKNOWN						HEALTHY	Intramuscular	UNKNOWN	EXPERIMENT	https://www.scopus.com/record/display.uri?eid=2-s2.0-0019424663&origin=inward&txGid=47771f176f85945174ddee4f8734fce1	Homo sapiens		h	10.8							false
5529	2579		ADULT	5314	290.399	SUCCINYLCHOLINE	SUCCINYLCHOLINE	C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C	PLASMA	J2R869A8YF									?	μg × min/mL	18.5						UNKNOWN	mg/kg bw	1		SINGLE	UNKNOWN						UNHEALTHY	Intravenous	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/14564614/	Homo sapiens		s	25.4							false
5530	2579		ADULT	5314	290.399	SUCCINYLCHOLINE	SUCCINYLCHOLINE	C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C	PLASMA	J2R869A8YF									?	μg × min/mL	58.6						UNKNOWN	mg/kg bw	2		SINGLE	UNKNOWN						UNHEALTHY	Intravenous	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/14564614/	Homo sapiens		s	26.3							false
5531	2581		ADULT	2955	248.301	DAPSONE	Dapsone	NC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(N)C=C2	PLASMA	8W5C518302													ng/mL	600			UNKNOWN	mg	330		SINGLE	UNKNOWN						UNHEALTHY	Oral	UNKNOWN	REVIEW	https://doi.org/10.1016/S0099-5428(08)60377-9	Homo sapiens										false
5532	2584		UNKNOWN	5583	369.4176	TRIMETREXATE	trimetrexate	COC1=CC(NCC2=CC=C3N=C(N)N=C(N)C3=C2C)=CC(OC)=C1OC	PLASMA	UPN4ITI8T4	15150|443893|5282143|78759347|135403647|135883785		LEUCOVORIN CALCIUM	calcium folinate	[Ca++].NC1=NC(=O)C2=C(NCC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)N2C=O)N1	RPR1R4C0P4			?	mg × h/L	15.8		mg/L	3.1			DEFINED DAILY	mg/m²	30		STEADY-STATE	UNKNOWN		day	1			UNHEALTHY	Intravenous	UNKNOWN	REVIEW	https://www.ncbi.nlm.nih.gov/pubmed/7789290	Homo sapiens		h	11							true
5533	2588		UNKNOWN	2911	287.4397	CYCRIMINE	CYCRIMINE	OC(CCN1CCCCC1)(C2CCCC2)C3=CC=CC=C3	PLASMA	543567RFQQ																	UNKNOWN	mg	2.5		UNKNOWN	UNKNOWN		day	4		79	UNKNOWN	Oral	UNKNOWN	OTHER	https://go.drugbank.com/drugs/DB00942	Homo sapiens										false
5534	2590		ADULT	52195	308.4174	INDECAINIDE	INDECAINIDE	CC(C)NCCCC1(C(N)=O)C2=CC=CC=C2C3=C1C=CC=C3	BLOOD	3AZF20DM1T													ng/mL	409			UNKNOWN	mg	248		MULTIPLE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/3351153	Homo sapiens		h	10.3							false
5535	2590		ADULT	127612	266.34	Desisopropyl indecainide	Deisopropylindecainide	C1=CC=C2C(=C1)C3=CC=CC=C3C2(CCCN)C(=O)N	BLOOD														ng/mL	37			UNKNOWN	mg	248		MULTIPLE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/3351153	Homo sapiens		h	15.7							false
5536	2592		ADULT	5436|3032285	254.349	THIAMYLAL	THIAMYLAL	CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O	SERUM	01T23W89FR																	UNKNOWN	μmol	9		SINGLE	UNKNOWN				Both enantiomers of thiamylal bind to site II of human albumin with higher affinity for S(-)-enantiomer.	6.7	HEALTHY	UNKNOWN	MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/10960410	Homo sapiens										false
5537	2592		ADULT	5436|3032285	254.349	THIAMYLAL	THIAMYLAL	CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O	SERUM	01T23W89FR																	UNKNOWN	μmol	18		SINGLE	UNKNOWN				Both enantiomers of thiamylal bind to site II of human albumin with higher affinity for S(-)-enantiomer.	7.2	HEALTHY	UNKNOWN	MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/10960410	Homo sapiens										false
5538	2592		ADULT	5436|3032285	254.349	THIAMYLAL	THIAMYLAL	CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O	SERUM	01T23W89FR																	UNKNOWN	μmol	90		SINGLE	UNKNOWN				Both enantiomers of thiamylal bind to site II of human albumin with higher affinity for S(-)-enantiomer.	8.2	HEALTHY	UNKNOWN	MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/10960410	Homo sapiens										false
5539	2594		ADULT	10113978	437.1634	PAZOPANIB	PAZOPANIB	CN(C1=CC2=NN(C)C(C)=C2C=C1)C3=CC=NC(NC4=CC(=C(C)C=C4)S(N)(=O)=O)=N3	PLASMA	7RN5DR86CK									∞	μg × h/mL	1037		μg/mL	58.1			UNKNOWN	mg	800		SINGLE	FASTED						UNHEALTHY	Oral	FEMALE / MALE	DRUG LABEL	https://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022465lbl.pdf	Homo sapiens										false
5540	2594		UNKNOWN	10113978	437.518	PAZOPANIB	PAZOPANIB	CN(C1=CC2=NN(C)C(C)=C2C=C1)C3=CC=NC(NC4=CC(=C(C)C=C4)S(N)(=O)=O)=N3	PLASMA	7RN5DR86CK																						UNKNOWN				Binding of pazopanib to human plasma protein in vivo was greater than 99% with no concentration dependence over the range of 10 to 100 ug/mL.	1	UNKNOWN		UNKNOWN	DRUG LABEL	https://www.accessdata.fda.gov/drugsatfda_docs/label/2012/022465s-010S-012lbl.pdf	Homo sapiens										false
5541	2594		ADULT	10113978	437.1634	PAZOPANIB	PAZOPANIB	CN(C1=CC2=NN(C)C(C)=C2C=C1)C3=CC=NC(NC4=CC(=C(C)C=C4)S(N)(=O)=O)=N3	BLOOD	7RN5DR86CK							24		t	mg × h/L	821		mg/L	44.8			UNKNOWN	mg	800		MULTIPLE	FASTED		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://www.ncbi.nlm.nih.gov/pubmed/31125423	Homo sapiens										false
5542	2594		ADULT	10113978	437.1634	PAZOPANIB	PAZOPANIB	CN(C1=CC2=NN(C)C(C)=C2C=C1)C3=CC=NC(NC4=CC(=C(C)C=C4)S(N)(=O)=O)=N3	BLOOD	7RN5DR86CK							24		t	mg × h/L	895		mg/L	50.2			UNKNOWN	mg	600		MULTIPLE	FED		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://www.ncbi.nlm.nih.gov/pubmed/31125423	Homo sapiens										false
5543	2596		ADULT	5910	208.2569	PILOCARPINE	PILOCARPINE	CC[C@H]1[C@@H](CC2=CN=CN2C)COC1=O	PLASMA	01MI4Q9DI3							6		t	ng × h/mL	33		ng/mL	15			RECOMMENDED	mg	5		MULTIPLE	UNKNOWN		day	3	Pilocarpine does not bind to human or rat plasma proteins over a concentration range of 5 to 25,000 ng/mL.	100	HEALTHY	Oral	MALE	DRUG LABEL	https://www.accessdata.fda.gov/drugsatfda_docs/label/2003/020237s012lbl.pdf	Homo sapiens		h	0.76							false
5544	2597		ADULT		303.3529	SCOPOLAMINE	SCOPOLAMINE	CN1[C@H]2C[C@@H](C[C@@H]1[C@H]3O[C@@H]23)OC(=O)[C@H](CO)C4=CC=CC=C4	PLASMA	DL48G20X8X									∞	ng × min/mL	369		ng/mL	5			RECOMMENDED	mg	0.5		SINGLE	UNKNOWN				Hithertoexisting measurements of the protein binding of scopolamineare in rats and showed a low value of 30+/- 10%	70	HEALTHY	Intravenous	FEMALE / MALE	REVIEW	https://pubmed.ncbi.nlm.nih.gov/16175141/	Homo sapiens		min	68.7							false
5545	2597		ADULT		303.3529	SCOPOLAMINE	SCOPOLAMINE	CN1[C@H]2C[C@@H](C[C@@H]1[C@H]3O[C@@H]23)OC(=O)[C@H](CO)C4=CC=CC=C4	PLASMA	DL48G20X8X							24		t	ng × h/mL	2.1						RECOMMENDED	mg	1		SINGLE	UNKNOWN						HEALTHY	Topical	UNKNOWN	DRUG LABEL	https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/017874s043s044lbl.pdf	Homo sapiens		h	9.5							false
5546	2599		ADULT	5881	288.4244	PRASTERONE	C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O	C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O	SERUM	459AG36T1B							12		t	nM × h	176.1		nM	36.7			INVESTIGATIONAL	mg	50		SINGLE	FASTED						HEALTHY	Oral	MALE	EXPERIMENT	https://www.ncbi.nlm.nih.gov/pubmed/10372727	Homo sapiens		h	5.35							false
5547	2601		ADULT	176167	515.605	ENZASTAURIN	ENZASTAURIN	CN1C=C(C2=C1C=CC=C2)C3=C(C(=O)NC3=O)C4=CN(C5CCN(CC6=NC=CC=C6)CC5)C7=C4C=CC=C7	PLASMA	UC96G28EQF							24		t	ng × h/mL	17400		ng/mL	1310			UNKNOWN	mg	700		STEADY-STATE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://www.ncbi.nlm.nih.gov/pubmed/16943527	Homo sapiens		h	14.4							false
5548	2601		UNKNOWN	176167	515.605	ENZASTAURIN	ENZASTAURIN	CN1C=C(C2=C1C=CC=C2)C3=C(C(=O)NC3=O)C4=CN(C5CCN(CC6=NC=CC=C6)CC5)C7=C4C=CC=C7	PLASMA	UC96G28EQF																						UNKNOWN				In vitro preclinical assays show ∼95% plasma protein binding and an IC90 of 70 nmol/L for PKCβ	5	UNKNOWN		UNKNOWN	EXPERIMENT	https://www.ncbi.nlm.nih.gov/pubmed/17671157	Homo sapiens										false
5549	2602			25473	1049.853	ROSE BENGAL POTASSIUM	Rose Bengal	[K ].[K ].[O-]C(=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1C2=C3C=C(I)C(=O)C(I)=C3OC4=C2C=C(I)C([O-])=C4I	PLASMA	1ZPG1ELY14																										In human blood plasma, RB is almost quantitatively bound to proteins. In fact, less than 5% of the RB is present molecularly dissolved in plasma.	5				EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/19582268/	Homo sapiens										false
5550	2602			25473	1049.853	ROSE BENGAL POTASSIUM	Rose Bengal	[K ].[K ].[O-]C(=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1C2=C3C=C(I)C(=O)C(I)=C3OC4=C2C=C(I)C([O-])=C4I	SERUM	1ZPG1ELY14																										fu (rose bengal: 11.5 mcM): 66.3% (0.5mcM HSA), 32% (1.5mcM HSA), 9.5% (5mcM HSA), 2.2% (21mcM HSA); cell uptake assay	33.7				EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/2457477/	Homo sapiens										false
5551	2604		ADULT	222528	392.572	DEOXYCHOLIC ACID	DEOXYCHOLIC ACID	C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	PLASMA	005990WHZZ							24		t	ng × h/mL	7241		ng/mL	249			RECOMMENDED	mg	100		SINGLE	FASTED				Deoxycholic acid is extensively bound to proteins in plasma (98%). https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/206333s002s003lbl.pdf	2	HEALTHY	Subcutaneous	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/25684122/	Homo sapiens		h	6.5							false
5552	2606		ADULT	216235	454.905	SITAXENTAN	sitaxentan	CC1=NOC(NS(=O)(=O)C2=C(SC=C2)C(=O)CC3=C(C)C=C4OCOC4=C3)=C1Cl	PLASMA	J9QH779MEM	5212|5281023|135398744	474.576	SILDENAFIL	Sildenafil	CCCC1=NN(C)C2=C1N=C(NC2=O)C3=C(OCC)C=CC(=C3)S(=O)(=O)N4CCN(C)CC4	3M7OB98Y7H			?	μg × h/mL	25.2		μg/mL	10.2			UNKNOWN	mg	100		MULTIPLE	UNKNOWN		day	1			HEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/20078609/	Homo sapiens		h	8.42	Day 7		on Day 7 (100mg)	22	Sitaxentan sodium		true
5553	2606		ADULT	216235	454.905	SITAXENTAN	Sitaxentan	CC1=NOC(NS(=O)(=O)C2=C(SC=C2)C(=O)CC3=C(C)C=C4OCOC4=C3)=C1Cl	PLASMA	J9QH779MEM							24		t	μg × h/mL	40		μg/mL	13			DEFINED DAILY	mg	100		STEADY-STATE	FASTED		day	1			HEALTHY	Oral	UNKNOWN	OTHER GOV'T	https://www.ema.europa.eu/en/documents/scientific-discussion/thelin-epar-scientific-discussion_en.pdf#page=10 | https://www.ema.europa.eu/en/documents/scientific-discussion/thelin-epar-scientific-discussion_en.pdf#page=11	Homo sapiens		h	7	Based on Cmax data, steady-state was reached after 5 days in healthy volunteers.				Sitaxentan sodium		false
5554	2606			216235	454.905	SITAXENTAN	Sitaxentan	CC1=NOC(NS(=O)(=O)C2=C(SC=C2)C(=O)CC3=C(C)C=C4OCOC4=C3)=C1Cl	PLASMA	J9QH779MEM																										Sitaxentan was highly bound to plasma proteins, i.e. about 99.5% in humans at the Cmax level (10 µg/ml).	0.5				OTHER GOV'T	https://www.ema.europa.eu/en/documents/scientific-discussion/thelin-epar-scientific-discussion_en.pdf#page=5 | https://www.ema.europa.eu/en/documents/product-information/thelin-epar-product-information_en.pdf#page=10 | https://pubmed.ncbi.nlm.nih.gov/17385944/	Homo sapiens										false
5555	2608		ADULT	65781	380.498	ECABET	ECABET	CC(C)C1=C(C=C2C(CC[C@H]3[C@@](C)(CCC[C@]23C)C(O)=O)=C1)S(O)(=O)=O	PLASMA	2K02669KWP									?	ng × h/mL	36943		ng/mL	4926			UNKNOWN	g	1		SINGLE	UNKNOWN						HEALTHY	Oral	UNKNOWN	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/18258501/	Homo sapiens		h	6.63				10	ECABET		false
5556	2609		ADULT	9874315	611.7272	LERCANIDIPINE, (S)-	Lercanidipine, (S)-	COC(=O)C1=C(C)NC(C)=C([C@H]1C2=CC(=CC=C2)[N ]([O-])=O)C(=O)OC(C)(C)CN(C)CCC(C3=CC=CC=C3)C4=CC=CC=C4	PLASMA	J8GF8BXI8S									∞	ng × h/mL	13.68		ng/mL	2.37			UNKNOWN	mg	20		SINGLE	FASTED						HEALTHY	Oral	MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/15556551/	Homo sapiens		h	9.3				6			false
5557	2609		ADULT	9809926	611.7272	LERCANIDIPINE. (R)-	Lercanidipine. (R)-	COC(=O)C1=C(C)NC(C)=C([C@@H]1C2=CC(=CC=C2)[N ]([O-])=O)C(=O)OC(C)(C)CN(C)CCC(C3=CC=CC=C3)C4=CC=CC=C4	PLASMA	J3YZX94597									∞	ng × h/mL	11.24		ng/mL	1.68			UNKNOWN	mg	20		SINGLE	FASTED						HEALTHY	Oral	MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/15556551/	Homo sapiens		h	7.5				6			false
5558	2609			65866	611.7272	LERCANIDIPINE	Lercanidipine	COC(=O)C1=C(C)NC(C)=C(C1C2=CC=CC(=C2)[N ]([O-])=O)C(=O)OC(C)(C)CN(C)CCC(C3=CC=CC=C3)C4=CC=CC=C4	PLASMA	V7XTJ4R0BH																										LER is highly bound to plasma protein (>98%) in humans.	2				EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/15556551/	Homo sapiens										false
5559	2609		ADULT	65866	611.7272	LERCANIDIPINE	Lercanidipine	COC(=O)C1=C(C)NC(C)=C(C1C2=CC=CC(=C2)[N ]([O-])=O)C(=O)OC(C)(C)CN(C)CCC(C3=CC=CC=C3)C4=CC=CC=C4	PLASMA	V7XTJ4R0BH									∞	ng × h/mL	12.04		ng/mL	3.231			UNKNOWN	mg	10		SINGLE	FASTED						HEALTHY	Oral	MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/27232153/	Homo sapiens		h	9.2				59			false
5560	2609		ADULT	65866	611.7272	LERCANIDIPINE	Lercanidipine	COC(=O)C1=C(C)NC(C)=C(C1C2=CC=CC(=C2)[N ]([O-])=O)C(=O)OC(C)(C)CN(C)CCC(C3=CC=CC=C3)C4=CC=CC=C4	PLASMA	V7XTJ4R0BH	60846	435.5188	VALSARTAN	Valsartan	CCCCC(=O)N(CC1=CC=C(C=C1)C2=C(C=CC=C2)C3=NN=NN3)[C@@H](C(C)C)C(O)=O	80M03YXJ7I			∞	ng × h/mL	12.741		ng/mL	2.244			UNKNOWN	mg	10		SINGLE	FASTED						HEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/27405507/	Homo sapiens		h	5.221	Fixed-dose combination		160 mg	18			true
5561	2610		ADULT	104827	373.898	METHYLENE BLUE	METHYLENE BLUE	O.O.O.[Cl-].CN(C)C1=CC2=[S+]C3=C(C=CC(=C3)N(C)C)N=C2C=C1	PLASMA	T42P99266K									∞	μM × min	134		μM	8			RECOMMENDED	mg	100		SINGLE	FASTED						HEALTHY	Intravenous	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/10952480/	Homo sapiens		h	6.6							false
5562	2610		ADULT	104827	373.898	METHYLENE BLUE	METHYLENE BLUE	O.O.O.[Cl-].CN(C)C1=CC2=[S+]C3=C(C=CC(=C3)N(C)C)N=C2C=C1	PLASMA	T42P99266K									?	ng × h/mL	13977		ng/mL	2917			RECOMMENDED	mg/kg	2		SINGLE	UNKNOWN				Methylene blue exhibits concentration-dependent partitioning into blood cells in vitro	6	HEALTHY	Intravenous	UNKNOWN	DRUG LABEL	https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/204630s006lbl.pdf	Homo sapiens		h	24							false
5563	2612		ADULT	2710	300.826	CHLORCYCLIZINE	CHLORCYCLIZINE	CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(Cl)C=C3	PLASMA	M26C4IP44P													ng/mL	79.71			UNKNOWN	mg	75		SINGLE	UNKNOWN						UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/30711416/	Homo sapiens										false
5564	2614		ADULT	443884	325.4048	ERGONOVINE	ergonovine	C[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2CC3=CNC4=C3C(=CC=C4)C2=C1	PLASMA	WH41D8433D									∞	μg × h/L	3.11		μg/L	1.07			UNKNOWN	mg	0.2		SINGLE	FED						HEALTHY	Oral	MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/8161717/	Homo sapiens		h	1.9							false
5565	2614		ADULT	443884	325.4048	ERGONOVINE	ergonovine	C[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2CC3=CNC4=C3C(=CC=C4)C2=C1	PLASMA	WH41D8433D									∞	μg × h/L	1.69						UNKNOWN	mg	0.075		SINGLE	FED						HEALTHY	Intravenous	MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/8161717/	Homo sapiens		h	2.06							false
5566	2615		ADULT	5359271	313.3908	ETHYLMORPHINE	ETHYLMORPHINE	CCOC1=C2O[C@H]3[C@@H](O)C=C[C@H]4[C@H]5CC(C=C1)=C2[C@@]34CCN5C	SERUM	RWO67D87EU							8		t	μM × min	222		μM	1.09			UNKNOWN	mg/kg bw	1.5		SINGLE	FASTED						HEALTHY	Oral	MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/7654478	Homo sapiens		h	1.97							false
5567	2618		ADULT	54675769	612.6243	NOVOBIOCIN	NOVOBIOCIN	CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](OC2=CC=C3C(O)=C(NC(=O)C4=CC(CC=C(C)C)=C(O)C=C4)C(=O)OC3=C2C)OC1(C)C	SERUM	17EC19951N							12		t	μg × h/mL	407		μg/mL	62.5			UNKNOWN	mg	500		STEADY-STATE	FASTED		day	2			UNHEALTHY	Oral	MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/3752982	Homo sapiens		h	5.85							false
5568	2618		UNKNOWN	54675769	612.6243	NOVOBIOCIN	NOVOBIOCIN	CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](OC2=CC=C3C(O)=C(NC(=O)C4=CC(CC=C(C)C)=C(O)C=C4)C(=O)OC3=C2C)OC1(C)C	SERUM	17EC19951N																	UNKNOWN				UNKNOWN	UNKNOWN				Novobiocin is highly serum protein bound (~99%).	1	UNKNOWN	UNKNOWN	UNKNOWN	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/8243034	Homo sapiens										false
5569	2621		ADULT	5280343	302.2357	QUERCETIN	quercetin	OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C3=CC=C(O)C(O)=C3	PLASMA	9IKM0I5T1E							24		t	μg × h/L	381		μg/L	23.5			RECOMMENDED	mg	16		SINGLE	UNKNOWN						HEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/11151743/	Homo sapiens										false
5570	2621		ADULT	5280343	302.2357	QUERCETIN	quercetin	OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C3=CC=C(O)C(O)=C3	PLASMA	9IKM0I5T1E							24		t	μg × h/L	636		μg/L	47.6			RECOMMENDED	mg	40		SINGLE	UNKNOWN						HEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/11151743/	Homo sapiens										false
5571	2621		ADULT	5280343	302.2357	QUERCETIN	quercetin	OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C3=CC=C(O)C(O)=C3	PLASMA	9IKM0I5T1E							24		t	μg × h/L	1017		μg/L	89.9			RECOMMENDED	mg	100		SINGLE	UNKNOWN						HEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/11151743/	Homo sapiens										false
