Brand Name,Generic Name,Approval Date,Manufacturer,Drug Class
N/A,N/A,20160524,N/A,N/A
N/A,N/A,20200410,N/A,N/A
N/A,N/A,20181112,N/A,N/A
N/A,N/A,20170117,N/A,N/A
N/A,N/A,20171102,N/A,N/A
N/A,N/A,20150112,N/A,N/A
['HCB-Res'],"HEART,CIRCULATORY SYSTEM AND BLOOD BOOSTER",20231228,"['Vitality Works, Inc.']",N/A
N/A,N/A,20221220,N/A,N/A
N/A,N/A,20160712,N/A,N/A
N/A,N/A,20180824,N/A,N/A
['Maximum strength Tussnex FM DM Max'],"DEXTROMETHORPHAN HBR, GUAIFENESIN",20220113,['Guardian Drug Company'],N/A
N/A,N/A,20190830,N/A,N/A
['EXTRA STRENGTH WITH NATURAL MENTHOL GLACIER MINT COUGH SUPPRESSANT'],MENTHOL,20230118,['Ricola USA Inc.'],N/A
N/A,N/A,20110610,N/A,N/A
N/A,N/A,20221128,N/A,N/A
N/A,N/A,20120919,N/A,N/A
['Daytime Cold and Flu'],"ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, PHENYLEPHRINE HYDROCHLORIDE",20240425,"['P & L Development, LLC']",N/A
N/A,N/A,20171208,N/A,N/A
['Menthol Pain Relief Gel-Tube'],MENTHOL,20241015,"['Guangzhou Liuquanmiao Import & Export Trade Co., Ltd.']",N/A
['Hand Sanitizer'],ALCOHOL,20240917,"['Harris Teeter, LLC']",N/A
['Dioscorea batata'],DIOSCOREA BATATA,20231228,['Uriel Pharmacy Inc.'],N/A
['Equisetum Stannum'],EQUISETUM STANNUM,20231204,['Uriel Pharmacy Inc.'],N/A
['Carbo betulae cum methano 3X'],CARBO BETULAE CUM METHANO 3X,20231204,['Uriel Pharmacy Inc.'],N/A
N/A,N/A,20160330,N/A,N/A
N/A,N/A,20161215,N/A,N/A
N/A,N/A,20151109,N/A,N/A
['PRAVASTATIN SODIUM'],PRAVASTATIN SODIUM,20240807,['Bryant Ranch Prepack'],N/A
['Magnesium Oxide'],MAGNESIUM OXIDE,20241008,['Marlex Pharmaceuticals Inc'],N/A
N/A,N/A,20230509,N/A,N/A
['MG DermaWash'],BENZALKONIUM CHLORIDE,20231221,['Morgan Gallacher Inc. DBA Custom Chemical Formulators Inc.'],N/A
N/A,N/A,20120501,N/A,N/A
['Sildenafil Citrate'],SILDENAFIL,20240515,"['NuCare Pharmaceuticals,Inc.']",N/A
['Cardioforce I'],"ARNICA MONTANA, CACTUS GRANDIFLORUS, CAPSICUM ANNUUM, DIGITALIS PURPUREA, KALI PHOSPHORICUM, LAUROCERASUS, SPIGELIA ANTHELMIA, TABACUM, ACONITUM NAPELLUS, AGARICUS MUSCARIUS, AURUM MURIATICUM, GLONOINUM, IGNATIA AMARA, KALMIA LATIFOLIA, LATRODECTUS MACTANS, VALERIANA OFFICINALIS",20241017,"['BioActive Nutritional, Inc.']",N/A
['Naproxen Sodium (NSAID) Fever Reducer/ Pain Reliever'],NAPROXEN SODIUM,20231231,['Amneal Pharmaceuticals of New York LLC'],N/A
['Nioxin Scalp Recovery Medicating Cleanser'],PYRITHIONE ZINC,20221221,['The Wella Corporation'],N/A
N/A,N/A,20181226,N/A,N/A
['Sea Clearly Translucent Gel Sunscreen BS SPF 50'],"HOMOSALATE, OCTOCRYLENE, OCTISALATE, AVOBENZONE",20231204,['Allure Labs'],N/A
N/A,N/A,20240925,N/A,N/A
['Ecoza'],ECONAZOLE NITRATE,20231204,"['Resilia Pharmaceuticals, Inc.']",N/A
N/A,N/A,20150130,N/A,N/A
N/A,N/A,20131115,N/A,N/A
N/A,N/A,20150312,N/A,N/A
['PHENYLEPHRINE HYDROCHLORIDE'],PHENYLEPHRINE HYDROCHLORIDE,20231230,['Novadoz Pharmaceuticals LLC'],N/A
['Clearly Zinq Mineral Gel Sunscreen BS SPF 60'],ZINC OXIDE,20231204,['Allure Labs'],N/A
N/A,N/A,20171120,N/A,N/A
N/A,N/A,20110412,N/A,N/A
N/A,N/A,20180316,N/A,N/A
['Folixate'],"FOLATE, VITAMIN D3",20231205,['PureTek Corporation'],N/A
['G-37'],SORBUS DOMESTICA WHOLE,20220608,"['DNA Labs, Inc.']",N/A
N/A,N/A,20160509,N/A,N/A
N/A,N/A,20151223,N/A,N/A
N/A,N/A,20161006,N/A,N/A
['Magnet molding honey pastes'],GINGER OIL 10%,20231204,"['ZHENGZHOU GIANT BIOCHEMISTRY GROUP CO.,LTD']",N/A
['HYDROCORTISONE'],HYDROCORTISONE,20240522,['Preferred Pharmaceuticals Inc.'],N/A
N/A,N/A,20200424,N/A,N/A
N/A,N/A,20090415,N/A,N/A
N/A,N/A,20170829,N/A,N/A
N/A,N/A,20181221,N/A,N/A
N/A,N/A,20240112,N/A,N/A
N/A,N/A,20171225,N/A,N/A
N/A,N/A,20231212,N/A,N/A
N/A,N/A,20231212,N/A,N/A
N/A,N/A,20231212,N/A,N/A
N/A,N/A,20130726,N/A,N/A
N/A,N/A,20130423,N/A,N/A
['CLOMIPRAMINE HYDROCHLORIDE'],CLOMIPRAMINE HYDROCHLORIDE,20221128,['Micro Labs Limited'],N/A
N/A,N/A,20110106,N/A,N/A
['FOLLIXIL Hair and Beard Growth-Lotion'],5% MINOXIDIL,20231228,['Matykos Beauty LLC'],N/A
['Meijer Stomach Relief Regular Strength'],BISMUTH SUBSALICYLATE,20241018,['MEIJER DISTRIBUTION INC'],N/A
N/A,N/A,20200511,N/A,N/A
N/A,N/A,20160808,N/A,N/A
N/A,N/A,20161025,N/A,N/A
N/A,N/A,20231205,N/A,N/A
N/A,N/A,20180418,N/A,N/A
['Calamine'],"CALAMINE, PRAMOXINE HCL",20240923,"['United Natural Foods, Inc. dba UNFI']",N/A
['SPF 30 Mineral Sunscreen Cariposa'],"TITANIUM DIOXIDE, ZINC OXIDE",20240417,['Talent Brands Company LLC'],N/A
N/A,N/A,20161010,N/A,N/A
N/A,N/A,20150112,N/A,N/A
['FOLLIXIL Hair and Beard Growth-Foam'],5% MINOXIDIL,20231226,['Matykos Beauty LLC'],N/A
N/A,N/A,20190725,N/A,N/A
['Infants Pain Relief'],ACETAMINOPHEN,20241031,['Publix Super Markets Inc'],N/A
N/A,N/A,20150108,N/A,N/A
N/A,N/A,20181228,N/A,N/A
N/A,N/A,20150103,N/A,N/A
['Clotrimazole'],CLOTRIMAZOLE,20210730,['Hikma Pharmacuticals USA USA Inc.'],N/A
['Zonisamide'],ZONISAMIDE,20231205,"['Advanced Rx Pharmacy of Tennessee, LLC']",N/A
['sunmark Clotrimazole 3'],CLOTRIMAZOLE,20191121,['Strategic Sourcing Services LLC'],N/A
N/A,N/A,20150103,N/A,N/A
['Antimonite Belladonna'],ANTIMONITE BELLADONNA,20240112,['Uriel Pharmacy Inc.'],N/A
['T-2'],POPULUS TREMULOIDES WHOLE,20220512,"['DNA Labs, Inc.']",N/A
N/A,N/A,20130426,N/A,N/A
['Carmex Classic Lip Balm Medicated Free Cupcake Batter Stick Sunscreen SPF 15'],"CAMPHOR (SYNTHETIC), WHITE PETROLATUM, OCTINOXATE, OXYBENZONE",20231205,"['Carma Laboratories, Inc.']",N/A
['Icosapent Ethyl'],ICOSAPENT ETHYL,20231205,['AvKARE'],N/A
N/A,N/A,20220321,N/A,N/A
['Sea Clearly Hydrating Facial SPF 35 Kinetin'],"OCTOCRYLENE, OCTISALATE,HOMOSALAT, AVOBENZONE",20231205,['Allure Labs'],N/A
['Levetiracetam'],LEVETIRACETAM ORAL,20240803,"['Camber Pharmaceuticals, Inc.']",N/A
N/A,N/A,20161128,N/A,N/A
['Daily Broad Spectrum Serum Solardrops'],ZINC OXIDE,20231205,['Motley Brands LLC'],N/A
['Major Lice Killing'],"PIPERONYL BUTOXIDE, PYRETHRUM EXTRACT",20231205,['Major Pharmaceuticals'],N/A
['Metolazone'],METOLAZONE,20240812,['American Health Packaging'],N/A
['GNP Lice Killing'],"PIPERONYL BUTOXIDE, PYRETHRUM EXTRACT",20231205,['AmerisourceBergen Drug Corporation'],N/A
['apo-PULM'],"ONION, BRYONIA DIOICA ROOT, HEDERA HELIX FLOWERING TWIG, HYOSCYAMUS NIGER, PHOSPHORUS, POLYGALA SENEGA ROOT, ANTIMONY POTASSIUM TARTRATE, AND PULMONARIA OFFICINALIS WHOLE",20221205,['PEKANA Naturheilmittel GmbH'],N/A
['KENALOG-40'],TRIAMCINOLONE ACETONIDE,20200506,"['Asclemed USA, Inc.']",N/A
['GENTAMICIN SULFATE'],GENTAMICIN SULFATE,20180730,"['Pacific Pharma, Inc.']",N/A
N/A,N/A,20180817,N/A,N/A
N/A,N/A,20121203,N/A,N/A
N/A,N/A,20190101,N/A,N/A
N/A,N/A,20130730,N/A,N/A
['Rite Aid Lice Killing'],"PIPERONYL BUTOXIDE, PYRETHRUM EXTRACT",20231205,['Rite Aid Corp'],N/A
N/A,N/A,20120605,N/A,N/A
['Alba Hemp SPF15'],"AVOBENZONE 3%, OCTISALATE 5%, OCTOCRYLENE 10%",20231205,['The Hain Celestial Group'],N/A
['GNP Vapor Steam camphor (synthetic)'],CAMPHOR (SYNTHETIC),20240501,['AmerisourceBergen'],N/A
N/A,N/A,20141118,N/A,N/A
N/A,N/A,20130222,N/A,N/A
N/A,N/A,20200609,N/A,N/A
['Mejoral'],"ACETAMINOPHEN, CAFFEINE",20231205,['OPMX LLC'],N/A
N/A,N/A,20180802,N/A,N/A
['NUVALU CREAMY PETROLEUM'],PETROLATUM,20231101,"['Ningbo Liyuan Daily Chemical Products Co.,Ltd.']",N/A
N/A,N/A,20180131,N/A,N/A
N/A,N/A,20171121,N/A,N/A
N/A,N/A,20171227,N/A,N/A
['Healthmart Regular Strength Antacid'],CALCIUM CARBONATE,20210907,['Strategic Sourcing Services LLC'],N/A
N/A,N/A,20130308,N/A,N/A
['NADOLOL'],NADOLOL,20230608,['Alembic Pharmaceuticals Limited'],N/A
['Advanced Healing'],PETROLATUM,20240806,"['CVS Pharamacy, Inc']",N/A
N/A,N/A,20170823,N/A,N/A
N/A,N/A,20190315,N/A,N/A
['Povidone Iodine'],POVIDONE IODINE,20231023,"['Jianerkang Medical Co., Ltd']",N/A
N/A,N/A,20221216,N/A,N/A
N/A,N/A,20200622,N/A,N/A
N/A,N/A,20220208,N/A,N/A
N/A,N/A,20220201,N/A,N/A
['ALCHEMY LIVING HAND SANITIZER COCONUT FRAGRANCE'],ETHYL ALCOHOL,20230413,['Pearl World Inc.'],N/A
N/A,N/A,20231206,N/A,N/A
['Regular Strength Pain Relief'],ACETAMINOPHEN,20191230,['Chain Drug Marketing Association Inc.'],N/A
N/A,N/A,20221228,N/A,N/A
['Menthol Pain Relief Gel-Roll On'],MENTHOL,20241015,"['Guangzhou Liuquanmiao Import & Export Trade Co., Ltd.']",N/A
N/A,N/A,20220817,N/A,N/A
['NATUREPLEX Enema'],(SALINE),20180524,"['Natureplex, LLC']",N/A
['Curae'],LEVONORGESTREL,20241029,['Curae Pharma360 Inc.'],N/A
N/A,N/A,20191120,N/A,N/A
N/A,N/A,20210817,N/A,N/A
N/A,N/A,20151226,N/A,N/A
N/A,N/A,20231215,N/A,N/A
['Isopropyl Alcohol'],ISOPROPYL ALCOHOL,20240426,"['Consumer Product Partners, LLC']",N/A
N/A,N/A,20171026,N/A,N/A
N/A,N/A,20190628,N/A,N/A
['Tizanidine'],TIZANIDINE,20231211,['Direct_Rx'],N/A
['Pacific Blue Ultra Foaming Fragrance Free'],ETHYL ALCOHOL,20240927,['Georgia-Pacific Consumer Products LP'],N/A
['pemgarda'],PEMIVIBART,20240322,"['Invivyd, Inc']",N/A
['Moon Whitening Anticavity'],SODIUM FLUORIDE,20231206,"['Moon Oral Care, LLC']",N/A
['Boraqua Eye Wash'],WATER,20240812,['Genuine Drugs'],N/A
N/A,N/A,20211029,N/A,N/A
['carmustine'],CARMUSTINE,20231205,['Zydus Pharmaceuticals USA Inc.'],N/A
N/A,N/A,20181023,N/A,N/A
['Symphytum Off Kit Refill'],COMFREY ROOT,20191213,['Washington Homeopathic Products'],N/A
N/A,N/A,20151102,N/A,N/A
N/A,N/A,20140307,N/A,N/A
['JuniperCleanDishSoap Juniper'],DISHWASHING DETERGENT JUNIPER FOREST,20231206,['KYNC DESIGN LLC'],N/A
['Clonidine Hydrochloride'],CLONIDINE HYDROCHLORIDE,20240611,"['NCS HealthCare of KY, LLC dba Vangard Labs']",N/A
['Potassium Iodide'],POTASSIUM IODIDE TABLET,20231206,"[""Nature's Fusions, Llc""]",N/A
N/A,N/A,20181220,N/A,N/A
['Alba Sunscreen Lip Balm SPF 25'],"ZINC OXIDE, OCTOCRYLENE, OCTISALATE",20231206,"['The Hain Celestial Group, Inc.']",N/A
['VANACOF CP Allergy / Cough'],"CHLOPHEDIANOL HCL, PYRILAMINE MALEATE",20241009,"['GM Pharmaceuticals, INC']",N/A
N/A,N/A,20100817,N/A,N/A
N/A,N/A,20140221,N/A,N/A
['Buddle Bottom Buddy Diaper Cream'],ZINC OXIDE,20231207,['The Goodsprout Company LLC'],N/A
N/A,N/A,20211018,N/A,N/A
['CLEAROGEN 3'],BENZOYL PEROXIDE,20231206,['Allure Labs'],N/A
['Arnica Aurum Equisetum'],ARNICA AURUM EQUISETUM,20180416,['Uriel Pharmacy Inc.'],N/A
['ZYLOTROL MAXIMUM PAIN'],"LIDOCAINE 4%, MENTHOL 1%",20231020,"['Asclemed USA, Inc.']",N/A
N/A,N/A,20140415,N/A,N/A
['Family Wellness Lice Killing'],"PIPERONYL BUTOXIDE, PYRETHRUM EXTRACT",20231206,['Family Dollar'],N/A
['Topcare Lice Killing'],"PIPERONYL BUTOXIDE, PYRETHRUM EXTRACT",20231206,"['Topco Associates, LLC']",N/A
N/A,N/A,20181213,N/A,N/A
N/A,N/A,20210526,N/A,N/A
N/A,N/A,20150513,N/A,N/A
['Clarithromycin'],CLARITHROMYCIN,20240222,"['PD-Rx Pharmaceuticals, Inc.']",N/A
N/A,N/A,20240905,N/A,N/A
N/A,N/A,20150325,N/A,N/A
N/A,N/A,20141013,N/A,N/A
['Ferralet 90'],"IRON, FOLIC ACID, CYANOCOBALAMIN, ASCORBIC ACID, AND DOCUSATE SODIUM",20240108,['Mission Pharmacal Company'],N/A
N/A,N/A,20170701,N/A,N/A
N/A,N/A,20131201,N/A,N/A
N/A,N/A,20181019,N/A,N/A
N/A,N/A,20181206,N/A,N/A
['ECZEMA INTENSIVE DAILY RELIEF BODY'],COLLOIDAL OATMEAL CREAM,20240107,"['Skinfix, Inc.']",N/A
N/A,N/A,20180330,N/A,N/A
['Papatui Antiperspirant Deodorant Sandalwood Suede'],ALUMINUM ZIRCONIUM TRICHLOROHYDREX GLY,20240130,['Forward 7'],N/A
['Papatui Antiperspirant Deodorant Lush Coconut'],ALUMINUM ZIRCONIUM TRICHLOROHYDREX GLY,20240130,['Forward 7'],N/A
['Derladie Vegan Pink Clay Mask Deep Pore Tightening'],KAOLIN,20231206,['LAON COMMERCE co ltd'],N/A
['Sleep Aid Nighttime'],DIPHENHYDRAMINE HCL,20241113,['CVS Pharmacy'],N/A
N/A,N/A,20210611,N/A,N/A
N/A,N/A,20191018,N/A,N/A
['DERLADIE LABORATOIRE PORE TIGHTENING AMPOULE'],NIACINAMIDE,20231207,['LAON COMMERCE co ltd'],N/A
['BIOPURE 1600CT ANTIBACTERIAL HAND WIPES'],BENZALKONIUM CHLORIDE,20231212,"['QUANZHOU YUELIANGYUAN BIOTECHNOLOGY CO.,LTD']",N/A
['Midazolam Hydrochloride'],MIDAZOLAM HYDROCHLORIDE,20221206,['Padagis US LLC'],N/A
N/A,N/A,20161227,N/A,N/A
['Phenoxybenzamine hydrochloride'],PHENOXYBENZAMINE HYDROCHLORIDE,20240116,['Amneal Pharmaceuticals NY LLC'],N/A
N/A,N/A,20190503,N/A,N/A
N/A,N/A,20181211,N/A,N/A
['Nabumetone'],NABUMETONE,20240111,['Bryant Ranch Prepack'],N/A
N/A,N/A,20181017,N/A,N/A
N/A,N/A,20150409,N/A,N/A
N/A,N/A,20190815,N/A,N/A
N/A,N/A,20160120,N/A,N/A
['Metronidazole500 mg 500 mg'],METRONIDAZOLE,20170908,"['Cambridge Therapeutics Technologies, LLC']",N/A
N/A,N/A,20230107,N/A,N/A
N/A,N/A,20130115,N/A,N/A
N/A,N/A,20200127,N/A,N/A
N/A,N/A,20150504,N/A,N/A
N/A,N/A,20150715,N/A,N/A
['Moisturizing Antibacterial'],BENZALKONIUM CHLORIDE,20241016,"['Wal-Mart Stores, Inc.']",N/A
N/A,N/A,20221205,N/A,N/A
N/A,N/A,20150126,N/A,N/A
['TERUFLEX Blood Bag System with Blood Sampling Arm Anticoagulant Citrate Phosphate Dextrose (CPD) AND OPTISOL (AS-5) Red Cell Preservative'],ANTICOAGULANT CITRATE PHOSPHATE DEXTROSE (CPD) AND AS-5 RED CELL PRESERVATIVE,20181206,['Terumo Corporation'],N/A
['Minocycline Hydrochloride'],MINOCYCLINE HYDROCHLORIDE,20241021,['REMEDYREPACK INC.'],N/A
N/A,N/A,20110111,N/A,N/A
['Pyridostigmine Bromide'],PYRIDOSTIGMINE BROMIDE,20230914,['Novadoz Pharmaceuticals LLC'],N/A
['Charcoal Blackhead Clearing Scrub'],SALICYLIC ACID,20240823,"['Meijer Distribution, Inc.']",N/A
['Tinactin'],TOLNAFTATE,20240520,['Bayer HealthCare LLC.'],N/A
['Desonide'],DESONIDE,20231207,"['Advanced Rx Pharmacy of Tennessee, LLC']",N/A
['Inderma MD'],BENZOCAINE,20230406,"['Sambria Pharmaceuticals, LLC']",N/A
['Lotrimin AF Deodorant'],MICONAZOLE NITRATE,20240103,['Bayer HealthCare LLC.'],N/A
['Ibuprofen'],IBUPROFEN,20231207,"['NuCare Pharmaceuticals,Inc.']",N/A
['Mineral Sheer Stick'],ZINC OXIDE,20231207,"['Supergoop, LLC']",N/A
['Clean and Clear Essentials Deep Cleaning Astringent'],SALICYLIC ACID,20241106,['Kenvue Brands LLC'],N/A
['Aranelle'],NORETHINDRONE AND ETHINYL ESTRADIOL,20230131,"['Teva Pharmaceuticals USA, Inc.']",N/A
N/A,N/A,20230307,N/A,N/A
['Divalproex Sodium'],DIVALPROEX SODIUM,20231207,"['NuCare Pharmaceuticals,Inc.']",N/A
['Lidocaine'],LIDOCAINE,20231207,"['Golden State Medical Supply, Inc.']",N/A
['Gentamicin Sulfate'],GENTAMICIN SULFATE,20231207,"['NuCare Pharmaceuticals,Inc.']",N/A
['FELODIPINE'],FELODIPINE,20230720,['Heritage Pharmaceuticals Inc. d/b/a Avet Pharmaceuticals Inc.'],N/A
N/A,N/A,20100118,N/A,N/A
['JuniperClean Lavender'],JUNIPER CLEAN HAND SOAP LAVENDER,20231207,['KYNC Design LLC'],N/A
N/A,N/A,20110110,N/A,N/A
['Meijer Complete Lice Treatment Kit'],"PIPERONYL BUTOXIDE, PYRETHRUM EXTRACT",20231207,"['Meijer, Inc.']",N/A
N/A,N/A,20181003,N/A,N/A
['Triple Antibiotic and Pain Relief'],"BACITRACIN,NEOMYCIN,POLYMYXINB,PRAMOXINE",20231207,['Trifecta Pharmaceutical USA LLC'],N/A
['Entacapone'],ENTACAPONE,20231007,"['Lannett Company, Inc.']",N/A
['WhiskCare 377 Free'],BENZALKONIUM CHLORIDE,20240828,"['Whisk Products, Inc.']",N/A
['Kroger Lice Killing'],"PIPERONYL BUTOXIDE, PYRETHRUM EXTRACT",20231207,['The Kroger Co'],N/A
['GoodSense Lice Killing'],"PIPERONYL BUTOXIDE, PYRETHRUM EXTRACT",20231207,"['Perrigo Direct, Inc.']",N/A
N/A,N/A,20180404,N/A,N/A
N/A,N/A,20180927,N/A,N/A
N/A,N/A,20161008,N/A,N/A
['HANHOO BlemishPatch'],MINERAL OIL,20231207,"['New Bio Pharmaceutical Co., Ltd.']",N/A
['Progesterone'],PROGESTERONE,20240208,"['Xiromed, LLC']",N/A
['Sun Bum SPF 15 Premium Moisturizing Sunscreen'],"AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE",20220204,"['Sun Bum, LLC']",N/A
['Topcare Complete Lice Treatment Kit'],"PIPERONYL BUTOXIDE, PYRETHRUM EXTRACT",20231207,"['Topco Associates, LLC']",N/A
['Clomipramine hydrochloride'],CLOMIPRAMINE HYDROCHLORIDE,20211124,['Ajanta Pharma USA Inc.'],N/A
['Potassium Iodide'],POTASSIUM IODIDE,20231207,"[""NATURE'S FUSIONS, LLC""]",N/A
N/A,N/A,20180703,N/A,N/A
N/A,N/A,20160126,N/A,N/A
['Rite Aid Complete Lice Elimination Kit'],"PIPERONYL BUTOXIDE, PYRETHRUM EXTRACT",20231207,['Rite Aid'],N/A
['LISINOPRIL'],LISINOPRIL,20241008,['Bryant Ranch Prepack'],N/A
N/A,N/A,20121108,N/A,N/A
N/A,N/A,20170926,N/A,N/A
['Triamcinolone acetonide'],TRIAMCINOLONE ACETONIDE,20240814,['Bryant Ranch Prepack'],N/A
N/A,N/A,20181206,N/A,N/A
['Foaming Cleanser'],SALICYLIC ACID,20231207,['Allure Labs'],N/A
N/A,N/A,20230816,N/A,N/A
N/A,N/A,20220303,N/A,N/A
N/A,N/A,20171018,N/A,N/A
['Dialyvite 3000'],"ASCORBIC ACID, TOCOPHERYL ACID SUCCINATE, THIAMINE, RIBOFLAVIN, NIACINAMIDE, PYRIDOXINE, FOLIC ACID, COBALAMIN, BIOTIN, PANTOTHENIC ACID, ZINC, SELENIUM",20221014,['Hillestad Pharmaceuticals USA'],N/A
N/A,N/A,20151101,N/A,N/A
N/A,N/A,20180426,N/A,N/A
N/A,N/A,20210111,N/A,N/A
N/A,N/A,20181204,N/A,N/A
N/A,N/A,20170125,N/A,N/A
N/A,N/A,20240405,N/A,N/A
['Arthritis Pain Reliever'],ACETAMINOPHEN,20231208,['Strategic Sourcing Services'],N/A
N/A,N/A,20160613,N/A,N/A
N/A,N/A,20201214,N/A,N/A
['Daytime and Nighttime Cherry Cold and Flu'],"DAYTIME - ACETAMINOPHEN, DEXTROMETHROPHAN HBR, PHENYLEPHRINE HCL NIGHTTIME - ACETAMINOPHEN, DEXTROMETHROPHAN HBR, DOXYLAMINE SUCCINATE",20240703,['TARGET CORPORATION'],N/A
['Daytime and Nighttime Severe Honey Cold and Flu'],"DAYTIME - ACETAMINOPHEN, DEXTROMETHORPHAN HBR, GUAIFENESIN AND NIGHTTIME - ACETAMINOPHEN, DEXTROMETHORPHAN HBR, DOXYLAMINE SUCCINATE",20231208,['TARGET CORPORATION'],N/A
N/A,N/A,20120811,N/A,N/A
['Maximum Strength Daytime Severe and Nighttime Cold and Flu'],"DAYTIME- ACETAMINOPHEN, DEXTROMETHORPHAN HBR, GUAIFENESIN, NIGHTTIME - ACETAMINOPHEN, DIPHENHYDRAMINE HCI",20231208,['TARGET Corporation'],N/A
['Oxygen'],OXYGEN,20241111,"['Plains Welding Supply, Inc.']",N/A
N/A,N/A,20190712,N/A,N/A
N/A,N/A,20171125,N/A,N/A
['Dextrose'],DEXTROSE MONOHYDRATE,20210219,['Baxter Healthcare Corporation'],N/A
['URICOZEN'],"GOUT RECOVERY, JOINT PAIN AND INFLAMMATION RELIEF, AND GOUT CRYSTAL DISSOLUTION",20231208,['HCBIOPHARM'],N/A
N/A,N/A,20170621,N/A,N/A
N/A,N/A,20110323,N/A,N/A
N/A,N/A,20230317,N/A,N/A
N/A,N/A,20180531,N/A,N/A
N/A,N/A,20220119,N/A,N/A
['Clindamycin Palmitate Hydrochloride (Pediatric)'],CLINDAMYCIN PALMITATE HYDROCHLORIDE (PEDIATRIC),20240109,['Aurobindo Pharma Limited'],N/A
N/A,N/A,20110720,N/A,N/A
['Carvedilol'],CARVEDILOL,20240701,['Proficient Rx LP'],N/A
N/A,N/A,20220523,N/A,N/A
N/A,N/A,20111109,N/A,N/A
N/A,N/A,20131214,N/A,N/A
['TRAMADOL HYDROCHLORIDE'],TRAMADOL HYDROCHLORIDE,20221101,['Proficient Rx LP'],N/A
N/A,N/A,20170309,N/A,N/A
N/A,N/A,20120118,N/A,N/A
['Family Wellness Oxymetazoline No Drip'],OXYMETAZOLINE,20231211,['FAMILY DOLLAR (Family Wellness)'],N/A
['Thompson Antiseptic'],BENZALKONIUM CHLORIDE,20240904,['Thompson'],N/A
['Triple Antibiotic'],"BACITRACIN ZINC, NEOMYCIN SULFATE , POLYMYXIN B SULFATE",20231030,['TRIFECTA PHARMACEUTICALS USA LLC'],N/A
['Carboxymethylcellulose Sodium 1%'],CARBOXYMETHYLCELLULOSE SODIUM,20231017,['RUGBY LABORATORIES'],N/A
N/A,N/A,20180307,N/A,N/A
N/A,N/A,20200226,N/A,N/A
N/A,N/A,20110103,N/A,N/A
['Ofloxacin'],OFLOXACIN,20240724,"['Preferred Pharmaceuticals, Inc.']",N/A
N/A,N/A,20151002,N/A,N/A
['Oxybutynin Chloride'],OXYBUTYNIN CHLORIDE,20241015,"['PD-Rx Pharmaceuticals, Inc.']",N/A
['PONVORY'],PONESIMOD,20241030,['Vanda Pharmaceuticals Inc.'],N/A
N/A,N/A,20180226,N/A,N/A
['Kroger Complete Lice Treatment Kit'],"PIPERONYL BUTOXIDE, PYRETHRUM EXTRACT",20231208,['The Kroger Co'],N/A
N/A,N/A,20240613,N/A,N/A
['Antibacterial LHS'],BENZALKONIUM CHLORIDE,20240319,['TARGET CORPORATION INC.'],N/A
['GoodSense Complete Lice Treatment Kit'],"PIPERONYL BUTOXIDE, PYRETHRUM EXTRACT",20231208,"['Perrigo Direct, LLC']",N/A
N/A,N/A,20210126,N/A,N/A
['SARCOLACTICUM ACIDUM'],"LACTIC ACID, L-",20231208,['Borion'],N/A
N/A,N/A,20191211,N/A,N/A
['BLATTA ORIENTALIS'],BLATTA ORIENTALIS,20231208,['Boiron'],N/A
N/A,N/A,20130731,N/A,N/A
['Miconazole 7'],MICONAZOLE NITRATE,20231208,"['NuCare Pharmaceuticals,Inc.']",N/A
['ERYTHROMYCIN'],ERYTHROMYCIN,20231208,"['Golden State Medical Supply, Inc.']",N/A
['RAPHANUS SATIVUS'],RADISH,20231208,['Boiron'],N/A
['Erythromycin'],ERYTHROMYCIN,20231208,"['Golden State Medical Supply, Inc.']",N/A
['MERCURIUS IODATUS RUBER'],MERCURIC IODIDE,20231208,['Boiron'],N/A
N/A,N/A,20130925,N/A,N/A
N/A,N/A,20210705,N/A,N/A
N/A,N/A,20200428,N/A,N/A
['AMBROSIA ARTEMISIAEFOLIA'],AMBROSIA ARTEMISIIFOLIA,20231208,['Boiron'],N/A
['VIPERA BERUS'],VIPERA BERUS VENOM,20231208,['Boiron'],N/A
N/A,N/A,20150914,N/A,N/A
['Lidocaine Hydrochloride'],LIDOCAINE,20241014,"['Henry Schein, Inc.']",N/A
N/A,N/A,20170117,N/A,N/A
['Clarifying Toner'],SALICYLIC ACID,20231208,['Allure Labs'],N/A
N/A,N/A,20241024,N/A,N/A
['MIDOL COMPLETE'],"ACETAMINOPHEN, CAFFEINE, AND PYRILAMINE MALEATE",20241029,['R J General Corporation'],N/A
['FLUOXETINE'],FLUOXETINE,20240628,['REMEDYREPACK INC.'],N/A
N/A,N/A,20120530,N/A,N/A
N/A,N/A,20100802,N/A,N/A
N/A,N/A,20191111,N/A,N/A
N/A,N/A,20130403,N/A,N/A
N/A,N/A,20180524,N/A,N/A
N/A,N/A,20240206,N/A,N/A
N/A,N/A,20100804,N/A,N/A
['Methazolamide'],METHAZOLAMIDE,20220331,['Bausch & Lomb Incorporated'],N/A
N/A,N/A,20161208,N/A,N/A
N/A,N/A,20130130,N/A,N/A
